Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"GTF2B"	"87.0"	"ARCHS4 Coexpression,77;ENCODE ChIP-seq,63;ReMap ChIP-seq,40;GTEx Coexpression,168"	"SLC35B3,SLC35B2,PGAP2,CLPB,PGAP3,TXNDC12,CCT6B,NDST2,PSMD8,NDST1,PSMD7,CAPNS1,PSMD5,TBC1D10C,TRIM25,AP1S1,ARFIP2,AKT1,SEC62,TRIM21,SIL1,TBC1D10B,SEC63,SKP1,ALG8,ALG2,MOGS,YOD1,DDIT3,BTK,KDELR2,MPPE1,ATF6,VPS25,VPS28,TBC1D9B,SAR1B,FUT10,FUT11,RPN1,AGAP2,COPS7B,UBE2J1,RAB11FIP1,PRDX4,VTI1A,VPS11,MLEC,SSR1,ATG7,RAB11FIP3,SEC31A,XBP1,RABGAP1L,EDEM1,SIAH2,EDEM2,SURF4,RAB27A,NPLOC4,CALR,CALM1,PIGS,ARF3,FKBP10,ARF1,UBXN1,PIGO,GPAA1,PIGN,ARPC1B,HEXB,CLTC,CLTB,PIGW,B3GNTL1,AKAP10,SERP1,RACK1,UFD1,TMED1,SEC61B,UBXN4,RAB8A,APPL2,GIT1,VKORC1,PSD,TMED9,NCOA3,COPZ2,KIF23,RBSN,COPZ1,VAMP8,PIGC,PSMA5,PIGB,PSMA6,B3GNT9,PSMA3,PSMA1,PACS2,TCP1,EXOC4,VAMP1,PLIN3,PIGM,ARHGEF2,VAMP5,PIGF,VAMP2,ARF6,RAB7A,STX16,WAS,STX11,PSMA7,STX10,GGA2,EXTL2,PSMB4,GGA3,LMAN2,STX5,MGAT1,MGAT2,CCT8,GBF1,SYVN1,AP3D1,ERP44,SPCS2,PSMC6,PSMC1,NEDD4,JKAMP,RAB9A,DPAGT1,EXOC3L1,SRP19,PDCD6,UBE2D2,GXYLT1,AUP1,UBE2Z,RAB43,ARHGDIA,RNF19A,TRAPPC12,TRAPPC11,MAP3K5,RAB2A,PDIA3,DGAT1,VPS33A,VPS33B,UBE2E1,CNPY3,RAB32,ERN1,DPM1,DPM2,DPM3,ACAP1,TBC1D20,RAB34,RAB35,PPIF,CHMP4A,PPIH,TBC1D23,FKBP4,PPID,PSMD10,PSMD12,VCP,RAB5B,FKBP2,TMED10,CUL3,ITPR1,UBR2,UBR1,HSP90B1,BAG6,FUT7,MAN2A2,ABL1,TBC1D17,AP1M2,HSPA9,OST4,TRAPPC3,TOR1A,SDF2L1,HSPA4,TRAPPC4,ARPC4,ARPC5,EIF2S1,COPS4,SEM1,COPS6,COPS5,ARPC2,GGCX,ARPC3,CHMP2A,UBA1,UBE2K,CNIH4,UBE2M,B4GALT2,B4GALT3,HSP90AB1,PRKCSH,SNAP23,HSPB1,ATP2A2,NAGPA,USE1,PKD1,DDI2,ACTR2,RAD23A,ARAP1,ARFGAP3,RAD23B,DNAJC1,DAD1,TMBIM6,MAN1B1,DNAJC8,SEC22B,ST6GALNAC4,ST6GALNAC6,BECN1,PPP1R15B,HM13,RRBP1,ERLEC1,AP3M1,DNAJB1,GANAB,VPS51,UBQLN1,RAB29,DNAJB9,BAK1,RAB28,SEC23B,UBQLN2,PTPN1,ARFGEF2,B3GAT3,GALNT2,PML,DNAJA1,UFM1,GLB1,DOLPP1,MGAT4B,RAB13,DNAJA2,RAB18,BAX,STUB1,P4HB,SEC24D,BET1"
"gene_set_query"	"12"	"CLOCK"	"91.2"	"Literature ChIP-seq,37;ARCHS4 Coexpression,182;Enrichr Queries,36;ReMap ChIP-seq,162;GTEx Coexpression,39"	"SLC35B2,PGAP3,NDST1,GOLGA4,PSMD4,PSMD2,AKT3,PSMD1,AP1S1,AKT1,TBC1D22A,CSNK2A1,SLC35C2,COG1,CSNK1D,MOGS,PSME4,PSME1,KDELR2,KDELR3,TRIM11,ATF4,SAR1A,RPN2,SAR1B,HSPA4L,NEDD4L,UGCG,HSPH1,CHST11,CHST12,VPS11,SERPINH1,SSR1,CHST13,ST3GAL1,SEC31B,RAB11FIP5,SEC31A,TRAP1,XBP1,EIF2AK1,EXT1,NET1,PSMG3,CALR,MON1A,PIGU,PIGO,ARPC1B,CLTC,ARHGAP5,RAB22A,HERPUD1,LFNG,EEA1,SEC61G,CCT3,NCOA3,PSMA6,B3GNT8,B3GNT4,VAMP1,EXOC3,FAM20C,ARHGEF1,EXOC5,VAMP2,ARF5,PIGH,VAMP3,USO1,RFNG,NAPG,PGRMC1,HAS1,LMAN2,MICALL2,MGAT3,STX6,STX4,DNAJC5G,CCT5,CSNK1A1,TRAPPC10,FMO1,UBE2G1,UBE2G2,PSMB8,PSMB9,RAB11B,SGSM1,PSMC6,PSMC3,FKBP1B,ERO1A,RAB3A,GALNT16,GALNT15,IGF1R,CAPN7,DGAT2,DGAT1,CSGALNACT2,ALG12,CNPY3,PDIA6,PDIA4,ACAP2,TBC1D20,MFNG,RAB34,PLAA,PPIE,FKBP4,PPIA,PPID,FKBP5,PSMD12,VCP,PSMD11,RAB5C,UBA6,CUL1,ITPR1,UBR3,UBR1,FUT2,HSPBP1,FOXO1,HSP90B1,FUT8,MAN2A1,TBC1D14,EVI5,TBC1D16,HSPA5,HSPA4,TRAPPC5,TRPV3,ARPC4,HSPA2,EIF2S1,COPS4,COPS3,COPS2,BCL2,MAN2B1,STT3B,COPE,B4GALT2,DOCK5,HSP90AB1,PRKCSH,ATP2A2,BICD2,MAN1A2,MCF2L,PSD3,GALNT9,GET4,HSP90AA1,VPS37A,ARAP1,VPS37B,TAPBP,DNAJC3,TRAPPC6A,PIK3CA,SEC22B,B4GALT6,USP14,PPP1R15B,ROCK1,ROCK2,ASAP1,PSMB10,CYTH3,RAB21,DNAJB1,MAPK8,RAB40B,CHSY1,DNAJB6,MGAT5B,DNAJB4,UBQLN1,DNAJB9,ARFGEF1,ARFGEF2,PTPN1,AMFR,DNAJA4,RAB12,P4HB"
"gene_set_query"	"13"	"ZBTB22"	"91.33"	"ARCHS4 Coexpression,62;Enrichr Queries,65;GTEx Coexpression,147"	"ARF3,PIGU,PGAP3,PRKCSH,RAB3D,PIGQ,HSPB1,UBE2Z,BICD2,LFNG,TRIM8,RAB43,CAPNS1,PSD4,ARHGDIA,AKT1,TRIM25,CAPN1,TBC1D22A,GAL3ST4,TBC1D10A,RAB8A,GIT1,ARHGEF11,RALBP1,CHPF2,SLC35C2,NCOA3,VPS33B,VPS37C,MOGS,ARAP1,DDOST,ARFGAP1,TAPBP,RUFY1,PIGC,TRAPPC6A,DDIT3,DNAJC5,RAB35,CHMP4C,B3GNT2,CHMP4B,ULK1,ARHGEF1,MPPE1,EXOC5,ARHGEF2,ARF5,TBC1D9B,RAB5C,ATF6B,RAB1B,ITPR3,FURIN,USP19,STX10,BAG6,DNAJB2,DNAJB1,GANAB,HSPH1,RAB40C,MGAT1,AGA,HSPA8,IQSEC1,TNK2,B3GALT4,ARPC4,HS3ST6,PSMB8,PSMB9,SGSM2,MAN2B1,P4HB"
"gene_set_query"	"14"	"BRF2"	"91.67"	"ARCHS4 Coexpression,36;ReMap ChIP-seq,159;GTEx Coexpression,80"	"GALNT11,GALNT16,UBE2D1,SRP14,UBE2Z,TXNDC15,RAB43,PSMD8,PSMD7,PSMD4,PSMD3,PSMD1,TRAPPC2L,STX8,ALG3,PDIA4,TMX2,SELENOS,PLAA,PPIH,TBC1D23,VPS25,OPTN,PSMD12,PSMD11,SAR1A,RPN2,PSMD14,PSMD13,UBR3,HSPBP1,FUT3,ART1,NEU2,NEU3,FUT5,UBB,CHST12,VTI1A,ST8SIA4,TBC1D14,CHST14,AP1M2,OST4,TRAPPC3,TOR1A,WFS1,TRAPPC5,ARPC4,EIF2AK4,COPS3,COPS6,NPLOC4,COPS5,B4GAT1,TRPV4,COPS8,RNF185,COPE,RYR1,ARF1,UBXN1,ARPC1A,SRP54,CLTA,ATP2A1,SEC61A1,RACK1,UFD1,AP3S1,COLGALT1,CCT3,CCT2,MANBA,SEC13,TMED9,EXOC8,SSR2,SSR3,RAD23A,POMGNT2,AP3B2,PSMA5,B3GNT8,PSMA4,PACS2,CANX,TCP1,SEC22B,VAMP2,ARF6,BECN1,STX16,HM13,GOSR2,USO1,GOSR1,POMP,GLT6D1,RFNG,PSMA7,LMAN1,PSMB7,PSMB5,PSMB2,RAB40C,PSMB3,LMAN2,PSMB1,RAB29,STX5,DNAJB7,FKTN,CCT4,SLC35A2,DNAJC5B,ADRM1,UBE2G1,DNAJA1,RAB10,ERP44,SPCS3,PSMC3,PSMC1,NEDD4,RAB12,DOLPP1,PSMC2,RAB19,BET1"
"gene_set_query"	"15"	"FIZ1"	"92.67"	"ARCHS4 Coexpression,118;Enrichr Queries,56;GTEx Coexpression,104"	"ARF3,B4GALT2,PIGU,PGAP3,PRKCSH,PIGQ,HSPB1,USE1,HS6ST1,TRIM8,RAB43,CAPNS1,AKT2,ARHGDIA,PSMD3,AKT1,AP1S1,GIT1,TBC1D10B,MKKS,NCOA3,CSNK1D,MOGS,POMGNT2,AP3B2,DDOST,ARFGAP1,STX1B,ACAP3,RNF126,DNAJC5,RAB35,TBC1D24,CHMP4B,ULK1,ARHGEF2,ATF4,FKBP5,RAB5C,CTBP1,RAB1B,AGAP2,AGAP3,HSPBP1,BAG6,DNAJB2,ATXN3,MAPK9,DPP6,GANAB,RAB40C,CHST10,TBC1D13,MAP2K7,YKT6,UBQLN4,RAB11FIP3,RAB11FIP4,B4GALNT4,HSPA8,IQSEC2,IQSEC1,TNK2,SEC16A,IQSEC3,SGTA,ADRM1,AP3D1,B3GALT6,RAB15,VAPB,MGAT4B,STUB1,MON1A,UBE2M"
"gene_set_query"	"16"	"CREB1"	"104.2"	"Literature ChIP-seq,7;ARCHS4 Coexpression,15;ENCODE ChIP-seq,29;Enrichr Queries,29;ReMap ChIP-seq,63;GTEx Coexpression,482"	"SLC35B2,SLC35B4,PGAP1,PGAP2,CLPB,KDELR1,PGAP3,SLC35B1,ARAF,TXNDC12,CCT6B,PSMD8,RABGEF1,PSMD7,CAPNS1,AKT2,AKT3,PSMD3,AP1S1,AKT1,ARFIP2,ARFIP1,SEC62,FBXO8,TBC1D22A,SLC35A5,SIL1,TRIM22,TBC1D22B,TBC1D10A,TBC1D10B,EIF2A,SKP1,VPS18,COG8,CSNK2A1,COG3,CSNK1D,MOGS,RNF126,PSME3,DDIT3,PSME1,PSME2,PREB,ATF6,TP53,ALG10B,VPS28,ATF4,RNF121,TBC1D9B,SAR1A,RPN2,RPN1,FUT11,AGAP2,COPS7A,AGAP3,UBE2J1,HSPH1,NEU1,VPS11,VTI1A,ST8SIA4,MLEC,ATG7,RAB11FIP3,SEC31A,ATG5,B4GALNT4,EDEM3,B3GALNT2,TRAP1,XBP1,SIAH2,SURF4,EXOC6B,EIF2AK3,SNF8,EXT1,CCT6A,B4GAT1,PSMG3,HYOU1,CALR,CALM1,FKBP10,ARF4,PIGU,ARF1,UBXN1,PIGO,FKBP15,GPAA1,CLTC,FAF2,SRP54,CLTB,ARHGAP1,CLTA,ARHGAP5,HERPUD1,AKAP10,SERP1,RACK1,UBXN7,TMED2,UFD1,UBXN4,GIT1,RAB8A,RAB8B,VKORC1,PSD,CCT3,SEC13,TMED9,CAMLG,SSR4,NCOA3,SSR3,KIF23,RBSN,COPZ1,SRP9,RAB33B,VAMP8,PSMA5,PIGB,B3GNT9,PIGA,CANX,TCP1,EXOC4,PICK1,VAMP1,B3GNT2,PIGM,EXOC5,PIGG,ARHGEF7,VAMP5,VAMP2,ARF6,VAMP3,RAB7A,NAPA,PRKN,RABGAP1,DERL3,STX18,USO1,DERL1,DERL2,RFNG,HSPA13,STX10,PSMB6,GGA1,PSMB4,PSMB5,GGA3,OS9,PSMB2,LMAN2,PSMB1,STX6,STX5,STX4,MGAT2,CCT7,YKT6,CCT4,CSNK1A1,TRAPPC10,GBF1,SYVN1,AP3D1,UBE2G1,RAB11A,RAB11B,SPCS2,SEC23IP,PSMC3,PSMC4,DPAGT1,EXOC3L1,RAB3C,GALNT11,CHPF,IRS1,UBE2D3,PLOD3,AUP1,PLOD1,IGF1R,ARHGDIA,TRAPPC11,RAB2B,RALBP1,DGAT2,DGAT1,STX7,DNAJB12,ALG14,ALG13,ALG12,CNPY3,RBX1,ACAP3,DPM2,ACAP2,DPM3,RAB30,ACAP1,TMX2,RAB34,DNAJB11,TBC1D24,FKBP8,PLAA,FKBP7,CHMP4B,CHMP4A,TBC1D23,PPIG,PPIB,FKBP3,PPIA,PSMD10,FKBP2,VCP,RAB5B,TSG101,RAB5C,PSMD11,UBA6,CUL3,SEL1L,UBR4,UBR2,UBR1,HSPBP1,FUT1,FOXO1,BAG6,ATXN3,FUT7,UBB,ABL1,TBC1D17,MAP2K7,RAB6A,TBC1D15,AP1M1,HSPA9,OST4,HSPA8,RAB4A,SDF2L1,RAB4B,TRAPPC1,HSPA5,HSPA4,SEC16A,TRAPPC4,TNK2,DOLK,ARPC4,ARPC5,DNAJC14,TRAPPC9,COPS6,GGCX,CHMP2A,BCL2,UBE2N,SRPRA,STT3A,STT3B,CNIH2,COPS8,RAB5A,COPE,UBE2M,B4GALT3,SNAP25,HSP90AB1,PRKCSH,SNAP23,HSPB1,USE1,BICD2,SEC61A1,PSD2,AP1G1,EVI5L,ACTR3,HS3ST3B1,HSP90AA1,VPS9D1,RAD23A,VPS37A,VPS37B,ARAP1,ARFGAP1,ARFGAP2,PIK3CA,RER1,DAD1,RFT1,DNAJC9,PIK3C3,MAN1B1,SEC22B,ST6GALNAC4,SEC22A,ST6GALNAC6,OTUB1,BECN1,PPP1R15B,RAB1A,USP14,ROCK1,ATF6B,ROCK2,RAB1B,HM13,GOSR2,RRBP1,HMGCR,RNF5,USP19,PSMB10,DNAJB2,RAB21,DNAJB1,MAPK9,CYTH2,GANAB,MAPK8,RAB40B,VPS51,RAB25,DNAJB6,RAB40C,DNAJB5,VPS52,UBQLN1,DNAJB9,BAK1,UGGT2,SEC23B,UGGT1,SEC11C,SLC35A2,PTPN1,ARFGEF2,PPIL2,SEC24A,B3GAT3,SGTA,ADRM1,DNAJA1,RAB10,UFM1,RAB14,VAPA,DNAJA4,DOLPP1,MGAT4B,RAB13,DNAJA2,BAX,STUB1,VIPAS39,P4HB,PPIL4,SEC24C,BET1"
"gene_set_query"	"17"	"NCOA1"	"104.8"	"ARCHS4 Coexpression,144;Enrichr Queries,180;ReMap ChIP-seq,87;GTEx Coexpression,8"	"DPAGT1,SLC35B3,EXOC3L4,CHPF,KDELR1,RAB3D,UBE2Z,IGF1R,PSMD8,PSMD6,POFUT1,RNF19A,PSMD2,AKT3,AP1S1,TBC1D10B,MAP3K5,PDIA3,ALG3,MOGS,ALG12,CSNK1D,GAPVD1,PDIA6,PDIA5,PDIA4,SYTL2,DPM2,DPM3,RAB34,DNAJB11,CSNK2B,ERP29,KDELR2,ULK1,PPIB,ATF6,VPS25,PPIA,STX1A,PPIC,ATF4,PSMD12,RAB5B,FKBP2,RPN2,COPB1,RPN1,AGAP2,ITPR1,NEDD4L,UBR3,FOXO1,BAG6,UGCG,PRDX4,UBR5,TBC1D13,TBC1D14,STXBP5,RAB6B,ST3GAL2,B4GALNT4,HSPA8,XBP1,RABGAP1L,SDF2L1,IQSEC2,HSPA5,IQSEC1,TNK2,FUCA2,SURF4,SLC33A1,SNF8,EXT1,CCT6A,COPS6,OSTC,STT3A,CHMP2A,BCL2,CALR,UBE2M,FKBP10,MCFD2,PIGU,B4GALT1,HSP90AB1,UBXN1,PRKCSH,HEXB,CLTC,HSPB1,ATP2A2,USE1,RYR3,PIGX,SEC61A1,GLT1D1,TRIM5,MAN1A2,AP1G1,SEC61G,B3GALT1,PSD3,TMED2,AP3S2,TMED6,RAB8A,VKORC1,CCT3,TMED9,HSP90AA1,SEC13,NCOA3,VPS37B,SORCS3,SORCS2,DDOST,COPZ1,DNAJC1,TBC1D2,PSMA4,RER1,PIK3CA,FAM20B,ST6GALNAC4,B4GALT7,VAMP2,OTUB1,B4GALT5,NAPB,ROCK2,STX16,RRBP1,ASAP1,RNF5,PSMA7,STX10,PSMB7,GANAB,RAB40B,RNF139,DNAJB6,LMAN2,PSMB1,STX5,CCT7,SEC11A,CCT5,UBL4A,ARFGEF2,PPIL2,HSPA1L,ADRM1,B3GAT1,ERP44,PSMC3,GLB1,RAB13,BAX,P4HB,COPG1,SEC24D,HSPA1B,HSPA1A"
"gene_set_query"	"18"	"ZNF410"	"112.7"	"ARCHS4 Coexpression,59;Enrichr Queries,11;GTEx Coexpression,268"	"ARF3,ARF4,HSP90AB1,SYS1,PRKCSH,UBE2D3,SRP54,HSPB1,ATP2A2,PLOD2,PKD1,HERPUD1,TRIM8,PSMD9,CAPNS1,RAB8A,GIT1,SKP1,ACTR3,ARHGEF11,CCT2,HSP90AA1,NCOA3,RAD23B,DDOST,PIGC,RAB32,PSMA6,ACAP3,PSMA3,PSMA4,PSMA1,DDIT3,DNAJC5,RAB35,CANX,TBC1D24,CHMP4B,TMBIM6,ULK1,ATF6,ARF6,ATF4,PSMD10,PPP1R15B,TMED10,PSMD14,RPN2,CTBP1,PSMD13,AGAP1,DERL2,PSMA7,BAG6,DNAJB2,MAPK9,UGCG,RAB40B,HSPH1,UBB,CHST10,VTI1A,DNAJB9,ATG7,RAB11FIP3,SEC31A,HSPA9,B3GALNT1,HSPA8,HSPA5,IQSEC2,CSNK1A1,IQSEC1,B3GALT4,AP3D1,EIF2S1,DNAJA1,COPS4,COPS3,UFM1,B4GAT1,ARPC2,PSMG2,P4HB,CALM1"
"gene_set_query"	"19"	"ZNF277"	"113.0"	"ARCHS4 Coexpression,73;Enrichr Queries,212;GTEx Coexpression,54"	"ARF3,PIGU,PRKCSH,UBE2D3,SNAP23,HSPB1,TRIM8,NDST1,SEC61A1,CAPNS1,TRIM5,ARHGDIA,PSMD3,AP1S2,AKT1,AP3S1,CAPN1,TBC1D22A,GIT1,EIF2A,ACTR3,ARHGEF11,HSP90AA1,MANBA,CAMLG,CHPF2,NCOA3,AP1B1,CSNK1D,MOGS,ALG11,ALG10,ARFGAP1,DPM1,OXA1L,DNAJC1,VAMP7,RAB31,PSMA2,TMX1,DNAJC5,RAB35,B3GNT2,CHMP4B,ULK1,ATF6,ALG10B,OPTN,FKBP5,TBC1D9B,RAB5C,RAB1B,HMGCR,USP19,BAG6,DNAJB2,AP3M1,GANAB,HSPH1,SRP72,MAN2A1,DNAJB4,VTI1A,ABL1,DNAJB9,MGAT2,CCT8,YKT6,TBC1D15,HSPA8,SEC24A,EDEM1,SEC16A,EIF2S1,RAB11B,ERP44,COPS2,MGAT4B,RAB18,RAB9A,UBA1,PSMG2,P4HB,BET1"
"gene_set_query"	"20"	"ZNF524"	"116.0"	"ARCHS4 Coexpression,137;Enrichr Queries,133;GTEx Coexpression,78"	"UBXN1,PRKCSH,RAB3D,PIGQ,ARPC1B,ARAF,ATP2A3,HSPB1,AUP1,B3GNTL1,LFNG,TRIM8,RAB43,PSMD9,ARHGDIA,TBC1D10C,FBXO6,TMED1,LGALS9,CAPN1,TBC1D22A,UBXN6,SSR2,NCOA3,VPS37C,DNAJB12,ALG12,CNPY3,ARAP1,DDOST,RUFY1,PIGC,TPST2,RAB32,RNF126,DPM3,TRAPPC6A,B3GNT8,RAB37,DDIT3,FKBP8,ARHGEF1,MPPE1,CHMP6,ST6GALNAC4,VPS28,ARF5,NAPA,RAB5C,RAB1B,WAS,FURIN,RFNG,HSPBP1,STX11,PSMB10,STX10,CYTH4,VPS51,RAB40C,RAB24,STX5,MGAT1,BAK1,MAP2K7,CTSA,SDF2L1,TRAPPC1,EDEM2,TRAPPC5,ARPC4,RAB11B,MGAT4B,CHMP2A,BAX,MAN2B1"
"gene_set_query"	"21"	"NME2"	"116.7"	"ARCHS4 Coexpression,37;ReMap ChIP-seq,289;GTEx Coexpression,24"	"DPAGT1,EXOC3L4,GALNT16,KDELR1,PLOD2,UBE2Z,PSMD8,PSMD9,RAB41,PSMD4,PSMD2,CAPN2,AP1S1,TBC1D10A,EIF2A,ALG3,PDIA6,PDIA5,TMX1,PSME3,RAB34,KDELR2,PPIB,FKBP4,TP53,PPIA,VPS25,COPB2,COPB1,CUL3,AGAP2,AGAP1,HSPBP1,DPP6,PRDX4,BAG3,SSR1,ST3GAL1,SEC31B,AP1M2,SEC31A,CTSA,TRAP1,EDEM1,SURF4,RAB3IP,FUCA2,SNF8,HSPA12B,CCT6A,OSTC,STT3A,PSMG3,PSMG1,CNIH2,UBE2M,SNAP25,CLTA,RYR3,SEC61A2,SEC61A1,SEC61G,PSD3,RACK1,TMED2,SEC61B,TMED7,GALNT9,ARHGEF11,CHST8,CCT3,ACTR2,CCT2,SEC13,TMED9,SSR2,SSR3,SORCS1,SORCS3,DDOST,COPZ1,B3GNT9,PSMA4,DAD1,EXOC4,FAM20A,ROCK2,GOSR2,PSMA7,PSMB6,PSMB7,PSMB4,PSMB5,SRP72,PSMB2,PSMB3,LMAN2,PSMB1,CCT8,CCT7,SEC11A,EXTL3,CCT5,CCT4,UBL4A,SLC35A3,ADRM1,HS3ST4,MGAT4C,PSMC5,PSMC3,AXL,RAB13,P4HB,RAB9B"
"gene_set_query"	"22"	"SNAPC5"	"117.0"	"ARCHS4 Coexpression,102;GTEx Coexpression,132"	"UBE2D4,PRKCSH,SRP14,NDST1,PSMD4,SEC61G,AKT1,UFD1,AP3S2,TRAPPC13,SEC61B,SKP1,ARHGEF11,MKKS,TRAPPC2L,RAD23A,VPS37A,RBX1,PSMA4,PSMA1,PSMA2,DAD1,ARHGEF2,DNAJC8,FKBP3,PRKN,TBC1D9B,ATF6B,PSMD14,POMP,UBR3,PSMA7,PSMB6,BAG6,PSMB7,GANAB,PSMB5,PSMB2,PSMB3,PSMB1,ABL1,ST3GAL3,SEC16A,COPS4,SEM1,COPS6,COPS5,PSMC3,VAPB,RAB12,DNAJA2,PSMC2,MGAT4B,STUB1,COPS8,RAB9B,UBE2M"
"gene_set_query"	"23"	"MAFG"	"118.0"	"ARCHS4 Coexpression,68;Enrichr Queries,76;ReMap ChIP-seq,217;GTEx Coexpression,111"	"PGAP3,UBE2D1,UBE2Z,IGF1R,PSMD7,PSMD4,ARHGDIA,PSMD3,CAPN2,TRIM25,TBC1D22B,COG2,AP1B1,CSNK1D,UBE4B,MOGS,GAPVD1,PDIA4,DDIT3,PSME4,RAB35,PPIF,PLAA,CHMP4B,ULK1,OPTN,PPID,ATF4,PSMD12,PSMD11,RAB5C,SAR1B,UBA6,FUT10,UBR4,UBR3,NEDD4L,BAG6,HSPH1,BAG3,MAN2A1,BAG1,ST3GAL4,VPS11,ABL1,TBC1D14,ST3GAL5,STXBP5,ST3GAL1,ST3GAL3,B3GALNT2,HSPA8,RABGAP1L,SDF2L1,HSPA5,SEC16A,TRAPPC9,COPS6,NPLOC4,COPS5,HYOU1,MAN2B1,UBE2K,MON1A,UBE2M,RYR1,ARF3,ST6GALNAC2,B4GALT1,HSP90AB1,GPAA1,PRKCSH,HSPB8,HEXB,ATP2A2,HSPB1,PIGX,HERPUD1,SERP1,MAN1A1,RAB8B,ACTR3,ARHGEF11,HSP90AA1,CHPF2,NCOA3,VPS37C,RAD23A,VPS37A,ARFGAP1,PSMA5,PSMA3,DNAJC6,DNAJC5,FAM20B,ARHGEF2,VAMP4,B4GALT6,B4GALT5,NAPA,ATF6B,ROCK2,FURIN,RNF5,DNAJB2,DNAJB1,GANAB,RAB20,DNAJB6,PSMB2,STX6,DNAJB9,MGAT1,STX3,STX2,YKT6,ARFGEF1,GALNT7,PTPN1,SEC24A,HSPA1L,ADRM1,AP3D1,UBE2G1,ERP44,VAPA,PSMC1,NEDD4,RAB12,PSMC2,MGAT4B,RAB18,BAX,P4HB,HSPA1B,HSPA1A"
